MTU (CET/CEST),Generation - Solar  [MW] Day Ahead/ Italy (IT),Generation - Solar  [MW] Intraday / Italy (IT),Generation - Solar  [MW] Current / Italy (IT),Generation - Wind Offshore  [MW] Day Ahead/ Italy (IT),Generation - Wind Offshore  [MW] Intraday / Italy (IT),Generation - Wind Offshore  [MW] Current / Italy (IT),Generation - Wind Onshore  [MW] Day Ahead/ Italy (IT),Generation - Wind Onshore  [MW] Intraday / Italy (IT),Generation - Wind Onshore  [MW] Current / Italy (IT)
24.10.2022 15:00 - 24.10.2022 16:00,4410,4410,4405,N/A,n/e,n/e,3042,3104,3042
24.10.2022 16:00 - 24.10.2022 17:00,2733,2733,2764,N/A,n/e,n/e,2940,3014,2940
24.10.2022 17:00 - 24.10.2022 18:00,1094,1094,1142,N/A,n/e,n/e,2745,2840,2745
24.10.2022 18:00 - 24.10.2022 19:00,20,20,21,N/A,n/e,n/e,2688,2843,2688
24.10.2022 19:00 - 24.10.2022 20:00,0,0,0,N/A,n/e,n/e,2716,2871,2716
24.10.2022 20:00 - 24.10.2022 21:00,0,0,0,N/A,n/e,n/e,2594,2890,2594
24.10.2022 21:00 - 24.10.2022 22:00,0,0,0,N/A,n/e,n/e,2517,2763,2517
24.10.2022 22:00 - 24.10.2022 23:00,0,0,0,N/A,n/e,n/e,2477,2798,2477
24.10.2022 23:00 - 25.10.2022 00:00,0,0,0,N/A,n/e,n/e,2415,2718,2415
25.10.2022 00:00 - 25.10.2022 01:00,0,0,0,N/A,n/e,n/e,2634,2634,2634
25.10.2022 01:00 - 25.10.2022 02:00,0,0,0,N/A,n/e,n/e,2507,2507,2507
25.10.2022 02:00 - 25.10.2022 03:00,0,0,0,N/A,n/e,n/e,2467,2467,2467
25.10.2022 03:00 - 25.10.2022 04:00,0,0,0,N/A,n/e,n/e,2263,2263,2263
25.10.2022 04:00 - 25.10.2022 05:00,0,0,0,N/A,n/e,n/e,2186,2259,2186
25.10.2022 05:00 - 25.10.2022 06:00,0,0,0,N/A,n/e,n/e,2123,2179,2123
25.10.2022 06:00 - 25.10.2022 07:00,0,0,0,N/A,n/e,n/e,2040,2098,2040
25.10.2022 07:00 - 25.10.2022 08:00,51,51,51,N/A,n/e,n/e,1065,1410,1065
25.10.2022 08:00 - 25.10.2022 09:00,1085,1085,1085,N/A,n/e,n/e,912,1961,912
25.10.2022 09:00 - 25.10.2022 10:00,2771,2771,2996,N/A,n/e,n/e,826,1804,826
25.10.2022 10:00 - 25.10.2022 11:00,4473,4473,4981,N/A,n/e,n/e,689,1370,689
25.10.2022 11:00 - 25.10.2022 12:00,5950,5950,6496,N/A,n/e,n/e,619,1038,619
25.10.2022 12:00 - 25.10.2022 13:00,6812,6812,6806,N/A,n/e,n/e,667,1113,667
25.10.2022 13:00 - 25.10.2022 14:00,6922,6922,6759,N/A,n/e,n/e,833,1400,833
25.10.2022 14:00 - 25.10.2022 15:00,6212,6212,6335,N/A,n/e,n/e,1062,1882,1062
25.10.2022 15:00 - 25.10.2022 16:00,4807,4807,5186,N/A,n/e,n/e,1851,2202,1851
25.10.2022 16:00 - 25.10.2022 17:00,2959,2959,3230,N/A,n/e,n/e,1857,2324,1857
25.10.2022 17:00 - 25.10.2022 18:00,1156,1156,1147,N/A,n/e,n/e,1623,2328,1623
25.10.2022 18:00 - 25.10.2022 19:00,21,21,16,N/A,n/e,n/e,1560,2197,1560
25.10.2022 19:00 - 25.10.2022 20:00,0,0,0,N/A,n/e,n/e,1317,1929,1317
25.10.2022 20:00 - 25.10.2022 21:00,0,0,0,N/A,n/e,n/e,1088,1402,1088
25.10.2022 21:00 - 25.10.2022 22:00,0,0,0,N/A,n/e,n/e,939,1149,939
25.10.2022 22:00 - 25.10.2022 23:00,0,0,0,N/A,n/e,n/e,825,1053,825
25.10.2022 23:00 - 26.10.2022 00:00,0,0,0,N/A,n/e,n/e,753,960,753
26.10.2022 00:00 - 26.10.2022 01:00,0,0,0,N/A,n/e,n/e,873,873,873
26.10.2022 01:00 - 26.10.2022 02:00,0,0,0,N/A,n/e,n/e,772,772,772
26.10.2022 02:00 - 26.10.2022 03:00,0,0,0,N/A,n/e,n/e,696,696,696
26.10.2022 03:00 - 26.10.2022 04:00,0,0,0,N/A,n/e,n/e,582,582,582
26.10.2022 04:00 - 26.10.2022 05:00,0,0,0,N/A,n/e,n/e,527,558,527
26.10.2022 05:00 - 26.10.2022 06:00,0,0,0,N/A,n/e,n/e,471,511,471
26.10.2022 06:00 - 26.10.2022 07:00,0,0,0,N/A,n/e,n/e,415,467,415
26.10.2022 07:00 - 26.10.2022 08:00,47,47,46,N/A,n/e,n/e,388,438,388
26.10.2022 08:00 - 26.10.2022 09:00,1095,1095,1147,N/A,n/e,n/e,346,384,346
26.10.2022 09:00 - 26.10.2022 10:00,2997,2997,3134,N/A,n/e,n/e,281,300,281
26.10.2022 10:00 - 26.10.2022 11:00,5016,5016,5120,N/A,n/e,n/e,209,191,209
26.10.2022 11:00 - 26.10.2022 12:00,6443,6443,6528,N/A,n/e,n/e,178,169,178
26.10.2022 12:00 - 26.10.2022 13:00,7140,7140,7197,N/A,n/e,n/e,181,186,181
26.10.2022 13:00 - 26.10.2022 14:00,7201,7201,7407,N/A,n/e,n/e,203,240,203
26.10.2022 14:00 - 26.10.2022 15:00,6695,6695,6862,N/A,n/e,n/e,248,304,248
26.10.2022 15:00 - 26.10.2022 16:00,5430,5430,5517,N/A,n/e,n/e,320,370,320
26.10.2022 16:00 - 26.10.2022 17:00,3374,3374,3432,N/A,n/e,n/e,363,419,363
26.10.2022 17:00 - 26.10.2022 18:00,1201,1201,1174,N/A,n/e,n/e,370,397,370
26.10.2022 18:00 - 26.10.2022 19:00,22,22,20,N/A,n/e,n/e,347,455,347
26.10.2022 19:00 - 26.10.2022 20:00,0,0,0,N/A,n/e,n/e,300,408,300
26.10.2022 20:00 - 26.10.2022 21:00,0,0,0,N/A,n/e,n/e,295,357,295
26.10.2022 21:00 - 26.10.2022 22:00,0,0,0,N/A,n/e,n/e,292,302,292
26.10.2022 22:00 - 26.10.2022 23:00,0,0,0,N/A,n/e,n/e,279,256,279
26.10.2022 23:00 - 27.10.2022 00:00,0,0,0,N/A,n/e,n/e,248,226,248
27.10.2022 00:00 - 27.10.2022 01:00,0,0,0,N/A,n/e,n/e,196,196,196
27.10.2022 01:00 - 27.10.2022 02:00,0,0,0,N/A,n/e,n/e,197,197,197
27.10.2022 02:00 - 27.10.2022 03:00,0,0,0,N/A,n/e,n/e,238,238,238
27.10.2022 03:00 - 27.10.2022 04:00,0,0,0,N/A,n/e,n/e,293,293,293
27.10.2022 04:00 - 27.10.2022 05:00,0,0,0,N/A,n/e,n/e,331,279,331
27.10.2022 05:00 - 27.10.2022 06:00,0,0,0,N/A,n/e,n/e,373,323,373
27.10.2022 06:00 - 27.10.2022 07:00,0,0,0,N/A,n/e,n/e,401,361,401
27.10.2022 07:00 - 27.10.2022 08:00,31,31,31,N/A,n/e,n/e,413,417,413
27.10.2022 08:00 - 27.10.2022 09:00,1021,1021,1017,N/A,n/e,n/e,417,429,417
27.10.2022 09:00 - 27.10.2022 10:00,2901,2901,2926,N/A,n/e,n/e,390,407,390
27.10.2022 10:00 - 27.10.2022 11:00,4841,4841,4833,N/A,n/e,n/e,377,320,377
27.10.2022 11:00 - 27.10.2022 12:00,6286,6286,6327,N/A,n/e,n/e,404,329,404
27.10.2022 12:00 - 27.10.2022 13:00,7111,7111,7119,N/A,n/e,n/e,460,460,460
27.10.2022 13:00 - 27.10.2022 14:00,7380,7380,7375,N/A,n/e,n/e,635,551,635
27.10.2022 14:00 - 27.10.2022 15:00,6797,6797,6802,N/A,n/e,n/e,750,657,750
27.10.2022 15:00 - 27.10.2022 16:00,5380,5380,5328,N/A,n/e,n/e,897,764,897
27.10.2022 16:00 - 27.10.2022 17:00,3274,3274,3227,N/A,n/e,n/e,955,826,955
27.10.2022 17:00 - 27.10.2022 18:00,1139,1139,1089,N/A,n/e,n/e,903,807,903
27.10.2022 18:00 - 27.10.2022 19:00,13,13,13,N/A,n/e,n/e,704,782,704
27.10.2022 19:00 - 27.10.2022 20:00,0,0,0,N/A,n/e,n/e,586,692,586
27.10.2022 20:00 - 27.10.2022 21:00,0,0,0,N/A,n/e,n/e,575,599,575
27.10.2022 21:00 - 27.10.2022 22:00,0,0,0,N/A,n/e,n/e,561,548,561
27.10.2022 22:00 - 27.10.2022 23:00,0,0,0,N/A,n/e,n/e,533,517,533
27.10.2022 23:00 - 28.10.2022 00:00,0,0,0,N/A,n/e,n/e,531,500,531
28.10.2022 00:00 - 28.10.2022 01:00,0,0,0,N/A,n/e,n/e,560,560,560
28.10.2022 01:00 - 28.10.2022 02:00,0,0,0,N/A,n/e,n/e,512,512,512
28.10.2022 02:00 - 28.10.2022 03:00,0,0,0,N/A,n/e,n/e,576,576,576
28.10.2022 03:00 - 28.10.2022 04:00,0,0,0,N/A,n/e,n/e,589,589,589
28.10.2022 04:00 - 28.10.2022 05:00,0,0,0,N/A,n/e,n/e,587,592,587
28.10.2022 05:00 - 28.10.2022 06:00,0,0,0,N/A,n/e,n/e,580,586,580
28.10.2022 06:00 - 28.10.2022 07:00,0,0,0,N/A,n/e,n/e,582,590,582
28.10.2022 07:00 - 28.10.2022 08:00,28,28,27,N/A,n/e,n/e,585,595,585
28.10.2022 08:00 - 28.10.2022 09:00,1003,1003,1038,N/A,n/e,n/e,574,581,574
28.10.2022 09:00 - 28.10.2022 10:00,3105,3105,3130,N/A,n/e,n/e,502,503,502
28.10.2022 10:00 - 28.10.2022 11:00,5316,5316,5326,N/A,n/e,n/e,388,381,388
28.10.2022 11:00 - 28.10.2022 12:00,6684,6684,6643,N/A,n/e,n/e,374,356,374
28.10.2022 12:00 - 28.10.2022 13:00,7460,7460,7350,N/A,n/e,n/e,368,379,368
28.10.2022 13:00 - 28.10.2022 14:00,7585,7585,7428,N/A,n/e,n/e,384,408,384
28.10.2022 14:00 - 28.10.2022 15:00,7060,7060,6875,N/A,n/e,n/e,430,496,430
28.10.2022 15:00 - 28.10.2022 16:00,5533,5533,5478,N/A,n/e,n/e,493,583,493
28.10.2022 16:00 - 28.10.2022 17:00,3359,3359,3308,N/A,n/e,n/e,554,651,554
28.10.2022 17:00 - 28.10.2022 18:00,1124,1124,1068,N/A,n/e,n/e,614,678,614
28.10.2022 18:00 - 28.10.2022 19:00,8,8,8,N/A,n/e,n/e,626,699,626
28.10.2022 19:00 - 28.10.2022 20:00,0,0,0,N/A,n/e,n/e,587,592,587
28.10.2022 20:00 - 28.10.2022 21:00,0,0,0,N/A,n/e,n/e,515,520,515
28.10.2022 21:00 - 28.10.2022 22:00,0,0,0,N/A,n/e,n/e,465,487,465
28.10.2022 22:00 - 28.10.2022 23:00,0,0,0,N/A,n/e,n/e,445,507,445
28.10.2022 23:00 - 29.10.2022 00:00,0,0,0,N/A,n/e,n/e,450,528,450
29.10.2022 00:00 - 29.10.2022 01:00,0,0,0,N/A,n/e,n/e,543,543,543
29.10.2022 01:00 - 29.10.2022 02:00,0,0,0,N/A,n/e,n/e,539,539,539
29.10.2022 02:00 - 29.10.2022 03:00,0,0,0,N/A,n/e,n/e,578,578,578
29.10.2022 03:00 - 29.10.2022 04:00,0,0,0,N/A,n/e,n/e,617,617,617
29.10.2022 04:00 - 29.10.2022 05:00,0,0,0,N/A,n/e,n/e,653,661,653
29.10.2022 05:00 - 29.10.2022 06:00,0,0,0,N/A,n/e,n/e,680,689,680
29.10.2022 06:00 - 29.10.2022 07:00,0,0,0,N/A,n/e,n/e,713,718,713
29.10.2022 07:00 - 29.10.2022 08:00,24,24,24,N/A,n/e,n/e,761,755,761
29.10.2022 08:00 - 29.10.2022 09:00,1016,1016,1019,N/A,n/e,n/e,732,773,732
29.10.2022 09:00 - 29.10.2022 10:00,3179,3179,3183,N/A,n/e,n/e,628,669,628
29.10.2022 10:00 - 29.10.2022 11:00,5395,5395,5400,N/A,n/e,n/e,537,531,537
29.10.2022 11:00 - 29.10.2022 12:00,6807,6807,6802,N/A,n/e,n/e,518,499,518
29.10.2022 12:00 - 29.10.2022 13:00,7648,7648,7646,N/A,n/e,n/e,513,524,513
29.10.2022 13:00 - 29.10.2022 14:00,7703,7703,7705,N/A,n/e,n/e,532,567,532
29.10.2022 14:00 - 29.10.2022 15:00,7164,7164,7158,N/A,n/e,n/e,579,644,579
29.10.2022 15:00 - 29.10.2022 16:00,5789,5789,5777,N/A,n/e,n/e,654,696,654
29.10.2022 16:00 - 29.10.2022 17:00,3468,3468,3466,N/A,n/e,n/e,715,763,715
29.10.2022 17:00 - 29.10.2022 18:00,1149,1149,1147,N/A,n/e,n/e,755,795,755
29.10.2022 18:00 - 29.10.2022 19:00,10,10,10,N/A,n/e,n/e,825,877,825
29.10.2022 19:00 - 29.10.2022 20:00,0,0,0,N/A,n/e,n/e,756,799,756
29.10.2022 20:00 - 29.10.2022 21:00,0,0,0,N/A,n/e,n/e,653,712,653
29.10.2022 21:00 - 29.10.2022 22:00,0,0,0,N/A,n/e,n/e,563,628,563
29.10.2022 22:00 - 29.10.2022 23:00,0,0,0,N/A,n/e,n/e,510,545,510
29.10.2022 23:00 - 30.10.2022 00:00,0,0,0,N/A,n/e,n/e,478,507,478
30.10.2022 00:00 - 30.10.2022 01:00,0,0,0,N/A,n/e,n/e,474,474,474
30.10.2022 01:00 - 30.10.2022 02:00,0,0,0,N/A,n/e,n/e,482,482,482
30.10.2022 02:00 - 30.10.2022 03:00,0,0,0,N/A,n/e,n/e,491,491,491
30.10.2022 02:00 - 30.10.2022 03:00,0,0,0,N/A,n/e,n/e,447,447,447
30.10.2022 03:00 - 30.10.2022 04:00,0,0,0,N/A,n/e,n/e,438,438,438
30.10.2022 04:00 - 30.10.2022 05:00,0,0,0,N/A,n/e,n/e,435,521,435
30.10.2022 05:00 - 30.10.2022 06:00,0,0,0,N/A,n/e,n/e,428,512,428
30.10.2022 06:00 - 30.10.2022 07:00,0,0,0,N/A,n/e,n/e,418,514,418
30.10.2022 07:00 - 30.10.2022 08:00,216,216,218,N/A,n/e,n/e,406,500,406
30.10.2022 08:00 - 30.10.2022 09:00,3030,3030,3084,N/A,n/e,n/e,355,437,355
30.10.2022 09:00 - 30.10.2022 10:00,5568,5568,5636,N/A,n/e,n/e,253,298,253
30.10.2022 10:00 - 30.10.2022 11:00,6955,6955,7070,N/A,n/e,n/e,228,266,228
30.10.2022 11:00 - 30.10.2022 12:00,7617,7617,7768,N/A,n/e,n/e,248,271,248
30.10.2022 12:00 - 30.10.2022 13:00,7682,7682,7766,N/A,n/e,n/e,275,271,275
30.10.2022 13:00 - 30.10.2022 14:00,7108,7108,7181,N/A,n/e,n/e,348,362,348
30.10.2022 14:00 - 30.10.2022 15:00,5689,5689,5766,N/A,n/e,n/e,443,497,443
30.10.2022 15:00 - 30.10.2022 16:00,3358,3358,3414,N/A,n/e,n/e,560,624,560
30.10.2022 16:00 - 30.10.2022 17:00,1208,1208,1187,N/A,n/e,n/e,581,632,581
30.10.2022 17:00 - 30.10.2022 18:00,74,74,68,N/A,n/e,n/e,485,613,485
30.10.2022 18:00 - 30.10.2022 19:00,0,0,0,N/A,n/e,n/e,378,536,378
30.10.2022 19:00 - 30.10.2022 20:00,0,0,0,N/A,n/e,n/e,337,512,337
30.10.2022 20:00 - 30.10.2022 21:00,0,0,0,N/A,n/e,n/e,340,504,340
30.10.2022 21:00 - 30.10.2022 22:00,0,0,0,N/A,n/e,n/e,393,472,393
30.10.2022 22:00 - 30.10.2022 23:00,0,0,0,N/A,n/e,n/e,361,451,361
30.10.2022 23:00 - 31.10.2022 00:00,0,0,0,N/A,n/e,n/e,350,390,350
31.10.2022 00:00 - 31.10.2022 01:00,0,0,0,N/A,n/e,n/e,371,371,371
31.10.2022 01:00 - 31.10.2022 02:00,0,0,0,N/A,n/e,n/e,360,360,360
31.10.2022 02:00 - 31.10.2022 03:00,0,0,0,N/A,n/e,n/e,292,292,292
31.10.2022 03:00 - 31.10.2022 04:00,0,0,0,N/A,n/e,n/e,295,295,295
31.10.2022 04:00 - 31.10.2022 05:00,0,0,0,N/A,n/e,n/e,294,366,294
31.10.2022 05:00 - 31.10.2022 06:00,0,0,0,N/A,n/e,n/e,307,396,307
31.10.2022 06:00 - 31.10.2022 07:00,19,19,20,N/A,n/e,n/e,316,442,316
31.10.2022 07:00 - 31.10.2022 08:00,1014,1014,1017,N/A,n/e,n/e,324,465,324
31.10.2022 08:00 - 31.10.2022 09:00,3189,3189,3320,N/A,n/e,n/e,285,438,285
31.10.2022 09:00 - 31.10.2022 10:00,5324,5324,5569,N/A,n/e,n/e,233,359,233
31.10.2022 10:00 - 31.10.2022 11:00,6731,6731,7061,N/A,n/e,n/e,233,334,233
31.10.2022 11:00 - 31.10.2022 12:00,7369,7369,7645,N/A,n/e,n/e,261,359,261
31.10.2022 12:00 - 31.10.2022 13:00,7395,7395,7639,N/A,n/e,n/e,282,418,282
31.10.2022 13:00 - 31.10.2022 14:00,6872,6872,7028,N/A,n/e,n/e,322,475,322
31.10.2022 14:00 - 31.10.2022 15:00,5505,5505,5649,N/A,n/e,n/e,371,515,371
31.10.2022 15:00 - 31.10.2022 16:00,3230,3230,3353,N/A,n/e,n/e,396,513,396
31.10.2022 16:00 - 31.10.2022 17:00,993,993,1068,N/A,n/e,n/e,390,520,390
31.10.2022 17:00 - 31.10.2022 18:00,6,6,7,N/A,n/e,n/e,379,543,379
31.10.2022 18:00 - 31.10.2022 19:00,0,0,0,N/A,n/e,n/e,339,468,339
31.10.2022 19:00 - 31.10.2022 20:00,0,0,0,N/A,n/e,n/e,316,392,316
31.10.2022 20:00 - 31.10.2022 21:00,0,0,0,N/A,n/e,n/e,320,355,320
31.10.2022 21:00 - 31.10.2022 22:00,0,0,0,N/A,n/e,n/e,317,324,317
31.10.2022 22:00 - 31.10.2022 23:00,0,0,0,N/A,n/e,n/e,293,299,293
31.10.2022 23:00 - 01.11.2022 00:00,0,0,0,N/A,n/e,n/e,270,277,270
01.11.2022 00:00 - 01.11.2022 01:00,0,0,0,N/A,n/e,n/e,261,261,261
01.11.2022 01:00 - 01.11.2022 02:00,0,0,0,N/A,n/e,n/e,227,227,227
01.11.2022 02:00 - 01.11.2022 03:00,0,0,0,N/A,n/e,n/e,204,204,204
01.11.2022 03:00 - 01.11.2022 04:00,0,0,0,N/A,n/e,n/e,216,216,216
01.11.2022 04:00 - 01.11.2022 05:00,0,0,0,N/A,n/e,n/e,224,226,224
01.11.2022 05:00 - 01.11.2022 06:00,0,0,0,N/A,n/e,n/e,221,223,221
01.11.2022 06:00 - 01.11.2022 07:00,16,16,18,N/A,n/e,n/e,197,203,197
01.11.2022 07:00 - 01.11.2022 08:00,917,917,920,N/A,n/e,n/e,178,183,178
01.11.2022 08:00 - 01.11.2022 09:00,2933,2933,2986,N/A,n/e,n/e,148,155,148
01.11.2022 09:00 - 01.11.2022 10:00,4798,4798,4879,N/A,n/e,n/e,119,125,119
01.11.2022 10:00 - 01.11.2022 11:00,5861,5861,5923,N/A,n/e,n/e,78,86,78
01.11.2022 11:00 - 01.11.2022 12:00,6387,6387,6449,N/A,n/e,n/e,89,91,89
01.11.2022 12:00 - 01.11.2022 13:00,6242,6242,6224,N/A,n/e,n/e,126,122,126
01.11.2022 13:00 - 01.11.2022 14:00,5792,5792,5718,N/A,n/e,n/e,191,183,191
01.11.2022 14:00 - 01.11.2022 15:00,4439,4439,4389,N/A,n/e,n/e,273,262,273
01.11.2022 15:00 - 01.11.2022 16:00,2605,2605,2611,N/A,n/e,n/e,376,344,376
01.11.2022 16:00 - 01.11.2022 17:00,835,835,864,N/A,n/e,n/e,491,506,491
01.11.2022 17:00 - 01.11.2022 18:00,10,10,15,N/A,n/e,n/e,520,534,520
01.11.2022 18:00 - 01.11.2022 19:00,0,0,0,N/A,n/e,n/e,472,435,472
01.11.2022 19:00 - 01.11.2022 20:00,0,0,0,N/A,n/e,n/e,432,383,432
01.11.2022 20:00 - 01.11.2022 21:00,0,0,0,N/A,n/e,n/e,433,395,433
01.11.2022 21:00 - 01.11.2022 22:00,0,0,0,N/A,n/e,n/e,466,430,466
01.11.2022 22:00 - 01.11.2022 23:00,0,0,0,N/A,n/e,n/e,494,486,494
01.11.2022 23:00 - 02.11.2022 00:00,0,0,0,N/A,n/e,n/e,539,543,539
02.11.2022 00:00 - 02.11.2022 01:00,0,0,0,N/A,n/e,n/e,521,521,521
02.11.2022 01:00 - 02.11.2022 02:00,0,0,0,N/A,n/e,n/e,524,524,524
02.11.2022 02:00 - 02.11.2022 03:00,0,0,0,N/A,n/e,n/e,512,512,512
02.11.2022 03:00 - 02.11.2022 04:00,0,0,0,N/A,n/e,n/e,522,522,522
02.11.2022 04:00 - 02.11.2022 05:00,0,0,0,N/A,n/e,n/e,544,531,544
02.11.2022 05:00 - 02.11.2022 06:00,0,0,0,N/A,n/e,n/e,545,538,545
02.11.2022 06:00 - 02.11.2022 07:00,12,12,12,N/A,n/e,n/e,536,531,536
02.11.2022 07:00 - 02.11.2022 08:00,734,734,733,N/A,n/e,n/e,525,521,525
02.11.2022 08:00 - 02.11.2022 09:00,2401,2401,2434,N/A,n/e,n/e,441,415,441
02.11.2022 09:00 - 02.11.2022 10:00,4135,4135,4186,N/A,n/e,n/e,330,303,330
02.11.2022 10:00 - 02.11.2022 11:00,5270,5270,5375,N/A,n/e,n/e,231,210,231
02.11.2022 11:00 - 02.11.2022 12:00,5899,5899,6008,N/A,n/e,n/e,295,266,295
02.11.2022 12:00 - 02.11.2022 13:00,5847,5847,6061,N/A,n/e,n/e,441,231,441
02.11.2022 13:00 - 02.11.2022 14:00,5194,5194,5428,N/A,n/e,n/e,612,374,612
02.11.2022 14:00 - 02.11.2022 15:00,4073,4073,4117,N/A,n/e,n/e,792,508,792
02.11.2022 15:00 - 02.11.2022 16:00,2341,2341,2401,N/A,n/e,n/e,920,612,920
02.11.2022 16:00 - 02.11.2022 17:00,675,675,710,N/A,n/e,n/e,922,630,922
02.11.2022 17:00 - 02.11.2022 18:00,5,5,6,N/A,n/e,n/e,984,615,984
02.11.2022 18:00 - 02.11.2022 19:00,0,0,0,N/A,n/e,n/e,899,476,899
02.11.2022 19:00 - 02.11.2022 20:00,0,0,0,N/A,n/e,n/e,786,372,786
02.11.2022 20:00 - 02.11.2022 21:00,0,0,0,N/A,n/e,n/e,730,304,730
02.11.2022 21:00 - 02.11.2022 22:00,0,0,0,N/A,n/e,n/e,698,297,698
02.11.2022 22:00 - 02.11.2022 23:00,0,0,0,N/A,n/e,n/e,669,332,669
02.11.2022 23:00 - 03.11.2022 00:00,0,0,0,N/A,n/e,n/e,690,382,690
03.11.2022 00:00 - 03.11.2022 01:00,0,0,0,N/A,n/e,n/e,306,306,306
03.11.2022 01:00 - 03.11.2022 02:00,0,0,0,N/A,n/e,n/e,359,359,359
03.11.2022 02:00 - 03.11.2022 03:00,0,0,0,N/A,n/e,n/e,413,413,413
03.11.2022 03:00 - 03.11.2022 04:00,0,0,0,N/A,n/e,n/e,466,466,466
03.11.2022 04:00 - 03.11.2022 05:00,0,0,0,N/A,n/e,n/e,537,526,537
03.11.2022 05:00 - 03.11.2022 06:00,0,0,0,N/A,n/e,n/e,566,558,566
03.11.2022 06:00 - 03.11.2022 07:00,12,12,13,N/A,n/e,n/e,581,576,581
03.11.2022 07:00 - 03.11.2022 08:00,682,682,684,N/A,n/e,n/e,600,596,600
03.11.2022 08:00 - 03.11.2022 09:00,2273,2273,2310,N/A,n/e,n/e,529,539,529
03.11.2022 09:00 - 03.11.2022 10:00,3865,3865,4027,N/A,n/e,n/e,401,412,401
03.11.2022 10:00 - 03.11.2022 11:00,4837,4837,5089,N/A,n/e,n/e,475,495,475
03.11.2022 11:00 - 03.11.2022 12:00,5249,5249,5521,N/A,n/e,n/e,695,724,695
03.11.2022 12:00 - 03.11.2022 13:00,5194,5194,5499,N/A,n/e,n/e,1007,971,1007
03.11.2022 13:00 - 03.11.2022 14:00,4737,4737,5018,N/A,n/e,n/e,1284,1414,1284
03.11.2022 14:00 - 03.11.2022 15:00,3744,3744,3887,N/A,n/e,n/e,1645,1729,1645
03.11.2022 15:00 - 03.11.2022 16:00,2159,2159,2264,N/A,n/e,n/e,1928,2036,1928
03.11.2022 16:00 - 03.11.2022 17:00,596,596,632,N/A,n/e,n/e,1885,1999,1885
03.11.2022 17:00 - 03.11.2022 18:00,4,4,5,N/A,n/e,n/e,1794,1967,1794
03.11.2022 18:00 - 03.11.2022 19:00,0,0,0,N/A,n/e,n/e,1804,1858,1804
03.11.2022 19:00 - 03.11.2022 20:00,0,0,0,N/A,n/e,n/e,1910,2154,1910
03.11.2022 20:00 - 03.11.2022 21:00,0,0,0,N/A,n/e,n/e,2331,2331,2331
03.11.2022 21:00 - 03.11.2022 22:00,0,0,0,N/A,n/e,n/e,2457,2466,2457
03.11.2022 22:00 - 03.11.2022 23:00,0,0,0,N/A,n/e,n/e,2548,2538,2548
03.11.2022 23:00 - 04.11.2022 00:00,0,0,0,N/A,n/e,n/e,2687,2741,2687
04.11.2022 00:00 - 04.11.2022 01:00,0,0,0,N/A,n/e,n/e,2801,2801,2801
04.11.2022 01:00 - 04.11.2022 02:00,0,0,0,N/A,n/e,n/e,3035,3035,3035
04.11.2022 02:00 - 04.11.2022 03:00,0,0,0,N/A,n/e,n/e,3239,3239,3239
04.11.2022 03:00 - 04.11.2022 04:00,0,0,0,N/A,n/e,n/e,3459,3459,3459
04.11.2022 04:00 - 04.11.2022 05:00,0,0,0,N/A,n/e,n/e,3568,3580,3568
04.11.2022 05:00 - 04.11.2022 06:00,0,0,0,N/A,n/e,n/e,3614,3612,3614
04.11.2022 06:00 - 04.11.2022 07:00,7,7,7,N/A,n/e,n/e,3618,3670,3618
04.11.2022 07:00 - 04.11.2022 08:00,427,427,420,N/A,n/e,n/e,3758,3891,3758
04.11.2022 08:00 - 04.11.2022 09:00,1403,1403,1426,N/A,n/e,n/e,3851,3876,3851
04.11.2022 09:00 - 04.11.2022 10:00,2559,2559,2673,N/A,n/e,n/e,4259,4338,4259
04.11.2022 10:00 - 04.11.2022 11:00,3562,3562,3786,N/A,n/e,n/e,4822,4799,4822
04.11.2022 11:00 - 04.11.2022 12:00,4199,4199,4619,N/A,n/e,n/e,4889,4860,4889
04.11.2022 12:00 - 04.11.2022 13:00,4541,4541,4790,N/A,n/e,n/e,5049,4816,5049
04.11.2022 13:00 - 04.11.2022 14:00,4260,4260,4495,N/A,n/e,n/e,5298,4863,5298
04.11.2022 14:00 - 04.11.2022 15:00,3231,3231,3371,N/A,n/e,n/e,5305,4902,5305
04.11.2022 15:00 - 04.11.2022 16:00,1747,1747,1799,N/A,n/e,n/e,5144,4817,5144
04.11.2022 16:00 - 04.11.2022 17:00,497,497,498,N/A,n/e,n/e,4798,4577,4798
04.11.2022 17:00 - 04.11.2022 18:00,4,4,4,N/A,n/e,n/e,4574,3889,4574
04.11.2022 18:00 - 04.11.2022 19:00,0,0,0,N/A,n/e,n/e,4050,3846,4050
04.11.2022 19:00 - 04.11.2022 20:00,0,0,0,N/A,n/e,n/e,3519,3508,3519
04.11.2022 20:00 - 04.11.2022 21:00,0,0,0,N/A,n/e,n/e,3177,3093,3177
04.11.2022 21:00 - 04.11.2022 22:00,0,0,0,N/A,n/e,n/e,3144,2634,3144
04.11.2022 22:00 - 04.11.2022 23:00,0,0,0,N/A,n/e,n/e,2907,2599,2907
04.11.2022 23:00 - 05.11.2022 00:00,0,0,0,N/A,n/e,n/e,2205,2573,2205
05.11.2022 00:00 - 05.11.2022 01:00,0,0,0,N/A,n/e,n/e,2960,2960,2960
